,loss,accuracy,val_loss,val_accuracy
0,2.7010276317596436,0.03558431193232536,2.6939537525177,0.29702049493789673
1,2.598144769668579,0.2715325653553009,2.602513551712036,0.3044692873954773
2,2.510226249694824,0.29983824491500854,2.520832061767578,0.3147113621234894
3,2.422102928161621,0.3093408942222595,2.4384419918060303,0.3202979564666748
4,2.3344192504882812,0.32005661725997925,2.3551039695739746,0.3230912387371063
5,2.245709180831909,0.32086533308029175,2.272000312805176,0.33519554138183594
6,2.1583147048950195,0.32955923676490784,2.190176010131836,0.3268156349658966
7,2.0709846019744873,0.3336029052734375,2.1109728813171387,0.32867783308029175
8,1.988487720489502,0.3338050842285156,2.0355305671691895,0.32867783308029175
9,1.9145569801330566,0.33420947194099426,1.9643666744232178,0.32867783308029175
10,1.8401752710342407,0.33420947194099426,1.8982253074645996,0.32867783308029175
11,1.7715259790420532,0.33481600880622864,1.8366641998291016,0.32867783308029175
12,1.7069998979568481,0.3354225754737854,1.779732346534729,0.32867783308029175
13,1.652361512184143,0.33663567900657654,1.727402687072754,0.3296089470386505
14,1.598004698753357,0.3441164493560791,1.6798150539398193,0.34450653195381165
15,1.5533174276351929,0.3491710424423218,1.6362683773040771,0.34450653195381165
16,1.5098000764846802,0.3501819670200348,1.59747314453125,0.34450653195381165
17,1.4666471481323242,0.35078850388526917,1.5628048181533813,0.34450653195381165
18,1.4337737560272217,0.35078850388526917,1.5318900346755981,0.34450653195381165
19,1.4018654823303223,0.35078850388526917,1.5043288469314575,0.34450653195381165
20,1.374495267868042,0.3509907126426697,1.4798333644866943,0.34450653195381165
21,1.3495813608169556,0.3509907126426697,1.458285927772522,0.34450653195381165
22,1.3269282579421997,0.3511928915977478,1.4391413927078247,0.34450653195381165
23,1.3105418682098389,0.3511928915977478,1.421341896057129,0.34450653195381165
24,1.2909574508666992,0.3511928915977478,1.4059395790100098,0.34450653195381165
25,1.2742308378219604,0.3509907126426697,1.3916137218475342,0.34450653195381165
26,1.2579642534255981,0.3513950705528259,1.3779555559158325,0.34450653195381165
27,1.2423267364501953,0.3530125319957733,1.3650383949279785,0.34450653195381165
28,1.2289470434188843,0.35402345657348633,1.353126049041748,0.34450653195381165
29,1.2163889408111572,0.3564496636390686,1.3418796062469482,0.34450653195381165
