,loss,accuracy,val_loss,val_accuracy
0,2.6055848598480225,0.17751719057559967,2.5375099182128906,0.33798882365226746
1,2.4024527072906494,0.3194500505924225,2.3773913383483887,0.3398510217666626
2,2.2391390800476074,0.3346138298511505,2.2242190837860107,0.3426443338394165
3,2.078197956085205,0.3352203667163849,2.0696423053741455,0.3370577394962311
4,1.9150645732879639,0.3360291123390198,1.9196174144744873,0.3305400311946869
5,1.7636058330535889,0.3352203667163849,1.7868355512619019,0.33147114515304565
6,1.6319963932037354,0.3416902422904968,1.6718337535858154,0.3435754179954529
7,1.5165330171585083,0.3491710424423218,1.576017141342163,0.34450653195381165
8,1.4291179180145264,0.3503841459751129,1.5016601085662842,0.34450653195381165
9,1.3528481721878052,0.3511928915977478,1.4425771236419678,0.34450653195381165
10,1.299176812171936,0.3528103530406952,1.3985013961791992,0.34450653195381165
11,1.2546725273132324,0.3564496636390686,1.3649319410324097,0.34450653195381165
12,1.222556233406067,0.36109986901283264,1.3375165462493896,0.3556796908378601
13,1.1908873319625854,0.37100687623023987,1.314649224281311,0.36405959725379944
14,1.1658306121826172,0.37707239389419556,1.2982070446014404,0.37337058782577515
15,1.1407448053359985,0.38394662737846375,1.2839113473892212,0.37616387009620667
16,1.1239962577819824,0.38819247484207153,1.2721377611160278,0.37709498405456543
17,1.1052638292312622,0.38839465379714966,1.2594523429870605,0.3780260682106018
18,1.088426947593689,0.39001214504241943,1.257308840751648,0.37616387009620667
19,1.07270348072052,0.3948645293712616,1.2443737983703613,0.37709498405456543
20,1.0587539672851562,0.39729073643684387,1.240349292755127,0.37709498405456543
21,1.0490922927856445,0.39870601892471313,1.2305055856704712,0.3808193802833557
22,1.0245541334152222,0.40841084718704224,1.224004864692688,0.38361266255378723
23,1.0101982355117798,0.411645770072937,1.2212245464324951,0.38268157839775085
24,0.9973182678222656,0.4150829017162323,1.21846342086792,0.3817504644393921
25,0.9837521314620972,0.41730690002441406,1.2152795791625977,0.3808193802833557
26,0.9718437790870667,0.41811564564704895,1.214184284210205,0.38268157839775085
27,0.9621556997299194,0.4255964457988739,1.2100287675857544,0.3854748606681824
28,0.9506769776344299,0.4288313686847687,1.205865502357483,0.37709498405456543
29,0.9431697130203247,0.4298422932624817,1.2149293422698975,0.37709498405456543
