,loss,accuracy,val_loss,val_accuracy
0,2.0676538944244385,0.2590361535549164,1.6479147672653198,0.3222748935222626
1,1.4929372072219849,0.33815261721611023,1.3374037742614746,0.3763033151626587
2,1.2441165447235107,0.37248995900154114,1.2207571268081665,0.37819904088974
3,1.135326862335205,0.3815261125564575,1.1840277910232544,0.3905213177204132
4,1.0766056776046753,0.3961847424507141,1.1711804866790771,0.3886255919933319
5,1.0288712978363037,0.4074297249317169,1.1922523975372314,0.38578200340270996
6,0.997235119342804,0.41847389936447144,1.1791317462921143,0.3744075894355774
7,0.9415076375007629,0.4363453686237335,1.153265357017517,0.38957345485687256
8,0.8728376030921936,0.4624497890472412,1.159341812133789,0.37725117802619934
9,0.8072893023490906,0.48734939098358154,1.186866283416748,0.37345972657203674
10,0.7681058049201965,0.5042168498039246,1.184464454650879,0.37156397104263306
11,0.7337775826454163,0.522088348865509,1.1645557880401611,0.3962085247039795
12,0.6541776657104492,0.5670682787895203,1.1877474784851074,0.3829383850097656
13,0.5927600264549255,0.5983935594558716,1.2003710269927979,0.3867298662662506
14,0.547785758972168,0.6188755035400391,1.2101192474365234,0.3886255919933319
15,0.504088819026947,0.6634538173675537,1.2253917455673218,0.379146933555603
16,0.45857083797454834,0.6951807141304016,1.2295327186584473,0.37819904088974
17,0.41423678398132324,0.742168664932251,1.246948003768921,0.37345972657203674
18,0.367229163646698,0.7730923891067505,1.2728179693222046,0.37725117802619934
19,0.34144264459609985,0.7995983958244324,1.2637523412704468,0.38767772912979126
20,0.30849286913871765,0.8347389698028564,1.2806731462478638,0.3924170732498169
21,0.269510418176651,0.8652610182762146,1.2980625629425049,0.38957345485687256
22,0.23165442049503326,0.9026104211807251,1.306524634361267,0.38578200340270996
23,0.20395474135875702,0.9168674945831299,1.3018183708190918,0.381990522146225
24,0.18575680255889893,0.9329317212104797,1.3278748989105225,0.3763033151626587
25,0.17168551683425903,0.935742974281311,1.3056845664978027,0.3601895868778229
26,0.15102265775203705,0.9504016041755676,1.3214219808578491,0.3611374497413635
27,0.12625354528427124,0.9626505970954895,1.3461253643035889,0.3421801030635834
28,0.10694098472595215,0.9755020141601562,1.3526843786239624,0.3601895868778229
29,0.08882606774568558,0.9839357137680054,1.3607451915740967,0.3649289011955261
